Run,Objective 1,Objective 2
42,0.9135172367095947,0.0
42,0.0,8.273808479309082
42,0.0,8.273808479309082
42,0.5753547549247742,3.7737040519714355
42,0.9135172367095947,0.0
42,0.8600583672523499,0.9135172367095947
42,0.9135172367095947,0.0
42,0.7778213620185852,1.7396858930587769
42,0.6361854672431946,3.1625869274139404
42,0.6361854672431946,3.1625869274139404
42,0.8600583672523499,0.9135172367095947
42,0.9135172367095947,0.0
