Run,Objective 1,Objective 2
42,0.19046145976502743,7.6404160542267485
42,0.06971505404010997,8.853457600274488
42,0.05156825150425347,9.035763858351174
42,0.08523592457219181,8.697531958652196
42,0.0,9.459992949364723
42,0.7034476949995692,2.4868579656508243
42,0.028215911347029624,9.27036594557758
42,0.03814505489267701,9.170615865521517
42,0.034497703895163975,9.207257853052655
42,0.025517964452291122,9.297470037436051
42,0.04663740229999265,9.085300114988836
42,0.8600583546412883,0.9135172474836407
42,0.018875647833468602,9.364200023908618
42,0.05702042635437178,8.980990264306666
42,0.013962323750362413,9.413560219818569
42,0.2574846067639487,6.967088667225459
42,0.07708584232989277,8.779409247704905
42,0.15577974928671176,7.988835168200541
42,0.01262727532529747,9.426972372303497
42,0.015438523314636115,9.398730035922238
42,0.34809311449244207,6.056818223644306
42,0.017070797554767782,9.382331895903611
42,0.02307798964136395,9.321982492272245
42,0.3848960788934847,5.68708858599458
42,0.5753547499769285,3.773704254243971
42,0.011419881460400004,9.43910208259815
42,0.09424769345562498,8.606998000367017
42,0.11523033871371341,8.396202322506186
42,0.1408844129042677,8.138476573804159
42,0.21059844619672854,7.4381160270979745
42,0.31480917318095203,6.391195080534221
42,0.020871320158888425,9.344151117040559
42,0.17224993019150142,7.823372572535807
42,0.42559012338865465,5.27826841157203
42,0.12741333767875881,8.27380957871119
42,0.04217803066508773,9.130099817554974
42,0.010327936091511133,9.450071975163683
42,0.2847077732731954,6.693599516203243
42,0.5203405226503064,4.326387731406357
42,0.03119910503174771,9.24039620976851
42,0.9135172474836407,0.0
42,0.06304904523214558,8.920425603022355
42,0.10421225282987552,8.506892126105527
42,0.232864462948006,7.214427353119327
42,0.7778213593991465,1.7396858713192274
42,0.47058664158564995,4.826224761305555
42,0.6361854860638709,3.1625870147111073
