Run,Objective 1,Objective 2
42,8.795359574142473,3.7938722194214964
42,0.23286446341834507,9.507274316017275
42,4.902567767633429,8.573705080216028
42,1.0882888152376087,9.33625855035346
42,7.122650850126341,8.129780435394322
42,9.298495729785113,1.277179234574509
42,6.2762813685420795,8.299076329899158
42,2.6988147718095186,9.014283460351516
42,8.845469350641606,3.543222006183663
42,7.591420519790259,7.932625013760926
42,2.5789424837394993e-12,9.55382840158139
42,9.398326965226296,0.7778213593991465
42,6.915940737092177,8.171116347204416
42,8.482814674815382,5.357230970331341
42,4.533801053634784,8.647430858762583
42,8.440003177874091,5.5713731667848965
42,5.558206230628989,8.442635668838948
42,0.703447695013524,9.41319568979157
42,1.311343361669618,9.29166559065226
42,5.783428182659947,8.397609419814362
42,8.974734726122199,2.89663835489288
42,8.320622530035632,6.168517671099028
42,8.22042233394902,6.669724142941683
42,1.549507440524043,9.244052088789642
42,6.666761854191802,8.220919513856153
42,8.16187477405131,6.962269347293559
42,9.502352120522449,0.2574846067639487
42,5.205620256434676,8.51311972514285
42,7.417138648915302,8.070851892031083
42,4.275814956117112,8.6990108264956
42,2.9311366495638356,8.96783204372229
42,9.054119889235006,2.499547184592364
42,9.34062136967377,1.066465891758702
42,1.7817591423044465,9.197616459798095
42,8.931687676554454,3.111960572220916
42,8.899599929054204,3.272464147530867
42,3.619750517899865,8.734632246798716
42,9.449802314696424,0.5203405226503064
42,8.716651082106775,4.187578010022443
42,5.312665775740542,8.491723924074503
42,9.184759579988055,1.8460897429670389
42,3.485110296373661,8.857087882124963
42,8.363491318034502,5.954090094716402
42,8.3923184373685,5.809896289302177
42,3.1501062803505464,8.924055191799777
42,8.53006407895599,5.120887020467441
42,0.9248681760657915,9.368925742919702
42,8.288791181367607,6.3277390992170774
42,9.553828401581208,0.0
42,8.115606605161918,7.193618804593628
43,8.58482371737021,4.846859975029805
43,0.6361854860638709,9.426642697247985
43,9.028869770113827,2.6258528937338395
43,2.5405467640932557,9.045924064244605
43,9.3366429927989,1.086365830410836
43,7.640510502292989,7.686924182023805
43,6.470797978113147,8.260190836782817
43,6.943798525888425,8.165353152648803
43,8.454952720185824,5.496526702774203
43,7.5893254454909505,7.942923318194638
43,4.685428826638546,8.617121137337662
43,9.459749024709534,0.4705866480015894
43,6.289501734806612,8.296154040247199
43,2.8970861245148365,8.974645213334624
43,8.638554363405747,4.5782193923235
43,3.5554050051487076,8.84303398177106
43,9.133560029080787,2.1021909189070844
43,8.84800474344116,3.530544327499314
43,7.560422783238551,8.036236323632812
43,4.011515564028908,8.751848788997151
43,7.846086896423007,7.608676223768028
43,5.972311663594667,8.35984849118801
43,8.570601148703853,4.918122763394248
