Run,Objective 1,Objective 2
42,6.570264157860946,7.128295349652421
42,7.522415300469534,2.8074994705499976
42,7.066569008334696,5.639124459163853
42,3.531744203446635,7.735753876714291
42,7.545503606245978,2.562010949143605
42,6.333269170020516,7.15309687434493
42,7.309893298165119,4.245222758720693
42,3.3078713348692177,7.780510365082116
42,2.4841249474185476,7.899578010592669
42,7.73367662953281,1.2147119487635452
42,7.145460927136607,5.305243945240577
42,7.82985734835335,0.0
42,0.4784741969479654,8.125646564986091
42,4.64479845113697,7.557050614194249
42,1.138489052455161,8.071676114504774
42,5.0367748585130565,7.499944045264524
42,3.9397996224735037,7.676304776015099
42,7.7012290555596135,1.3770153762366508
42,6.7444247824769405,6.718026977878749
42,2.001991579346196,7.97246123704702
42,6.943761516328583,6.3698490758104205
42,1.5647230670418297,8.011429218801162
42,7.772081721562471,0.8817244814373175
42,5.992620673563185,7.243967345927924
42,5.577915525834172,7.391759627312425
42,1.7520186063751744,7.9739852414188785
42,7.05045542375709,5.7197249382006765
42,0.1408844129042677,8.138476573804159
42,5.796601393469936,7.368874151988685
42,7.516102906194033,2.9664875332704965
42,6.670149606976786,7.032368854009319
42,7.640531052578493,2.086681722480251
42,1.4005408935844996,8.04425239019857
42,7.339820820883074,3.973131935281458
42,4.10210304994661,7.643857202041905
42,7.175429234259098,4.975800168163199
42,7.440134748398504,3.4713596218108025
42,7.586087411155351,2.3590099284161066
42,7.8093557795089295,0.5515339454374808
42,7.664088144483854,1.8362087897117654
42,6.202689445457486,7.221983649644986
42,5.412425316600632,7.4248443001967095
42,7.2716755354906155,4.377529310020288
42,6.839778730562234,6.469710510424441
42,2.7259318934857126,7.874272914487672
42,0.8988924045415899,8.094103713934281
42,0.6795510066254301,8.111964707282116
42,7.819898825525529,0.3521338723804385
42,7.021083485946336,6.042612784114216
42,3.1422724903909987,7.813616756239341
43,6.1950480169701345,7.72962047924547
43,3.3929567450318014,8.214738612996234
43,7.549850519633156,6.855644549174306
43,8.761638461046779,0.38815065699801016
43,1.2290189880314741,8.516318448866233
43,7.76386777745363,6.296414824558479
43,0.0,8.69573033288233
43,6.671976063958401,7.634273398007084
43,4.173643727766908,8.084701357883532
43,0.37645202876256056,8.670686109214678
43,7.108034395179441,7.367970501880418
43,5.343641568262062,7.875807416690641
43,2.9186042807694514,8.309570785755326
43,1.7794961985860427,8.40626747651082
43,4.574618114091189,8.017170108627402
43,8.605460848896872,1.2404848135650381
43,7.177087134626941,7.239456901668643
43,8.662378570331398,0.9557812089006786
43,6.929659870349758,7.490389063042384
43,8.104287758609015,3.9523736245338883
43,7.952823123288013,5.255819176960457
43,7.902957641290384,5.546736526800522
43,2.7122742237563777,8.337403769973127
43,7.67693073041038,6.39070588806354
43,8.381324452279463,2.8214383769267717
43,8.341306918708044,3.141530982669743
43,8.40626261831035,2.571853746831258
43,7.623195389932794,6.719142892401682
43,8.224803384542206,3.782462211114186
43,2.280766204702599,8.396015046553684
43,8.779409247704905,0.0
43,3.690740293592718,8.168355332904065
43,8.558395699505583,1.7465517724619635
43,0.6204636947517778,8.621903488257264
43,8.60382966749665,1.5192901369774776
43,8.033237892817098,4.7838678039644265
43,4.426000695864447,8.034250350671408
43,5.597936530556179,7.760504423980693
43,1.6093444645475248,8.515994870969521
43,8.079308790414741,4.567249567754303
43,8.728645554150024,0.6243124029137747
43,8.450792450338389,2.3491146178929143
43,7.437654457518644,7.052052614144761
43,8.501477978071051,2.031255377126323
43,0.2403505926520694,8.681492118555223
43,6.485584990055571,7.671536555369604
43,5.062673455271985,7.931978341558305
43,8.308516796519724,3.291151224931734
43,7.8399550355367085,5.861876847060031
43,0.9575934477391875,8.601781923729776
44,2.3161094608499413,7.885681301426728
44,0.0,8.138476573804159
44,5.665711238483701,7.395041609154576
44,1.881452280669229,7.972577624113658
44,8.289617094560471,1.6817934640413328
44,7.5172956049728885,5.988802261726489
44,8.107784838800713,3.0351630585188945
44,6.810751474343965,7.10180639805444
44,8.40552899929823,1.1943719144075984
44,2.563960723609433,7.883617304808492
44,5.820841862203868,7.364028016484131
44,0.7093958602092708,8.105998147552247
44,3.8080949038559657,7.702635080103544
44,3.167684122902149,7.8085364825906485
44,6.706365593971437,7.2274273288335955
44,7.2274273288335955,6.804479361335124
44,8.4393817991384,0.8384196606469181
44,4.412908830291009,7.603409805390408
44,8.506892126105527,0.10421225282987552
44,3.4723590656919003,7.747626106895783
44,8.139094319092244,2.8785523988771735
44,1.5695215809109218,8.010469903670524
44,7.32570456308208,6.68620974865727
44,4.706651361621455,7.54468502882338
44,2.790432368267015,7.838341271164185
44,7.965853637626587,3.8286455541740145
44,6.951250101176374,6.840850571178454
44,4.181080479683779,7.628068096207809
44,7.901606528641605,4.312136125057861
44,7.702985431265228,5.384293906414529
44,8.253857612055702,2.219268139860837
44,8.489397219395297,0.39396643663567416
44,6.413021939479163,7.266059274357324
44,7.472067526955605,6.215034031358572
44,8.170620433013482,2.548655649726348
44,7.937571985618852,4.051988243975871
44,0.928143345539112,8.088255888743037
44,1.2966827414434234,8.040050156227393
44,0.3249296624674079,8.129287399700445
44,5.366884222488452,7.45478287190951
44,8.06096058275034,3.269378943260602
44,8.0267184775047,3.606075671522
44,7.360067231997215,6.423793018900307
44,5.0615075069509015,7.494999513579435
44,8.27287872105145,1.9484252727100335
44,8.46079813824519,0.6351333917994145
44,6.120141581102222,7.324611685983437
44,7.656644350664062,5.69317878002452
44,7.840839136863893,4.6160958593747985
44,7.762543551946561,5.086382970810496
45,6.704326868319966,7.5131338290073835
45,7.804425888070837,5.029524346832305
45,8.482867822079928,0.5247403826768976
45,7.489497635708338,6.822555589765225
45,1.0848331424730338,8.607849149567182
45,0.08523592457219181,8.697531958652196
45,3.251028162232978,8.244500193571595
45,8.346537718650136,1.7556803544913235
45,7.336817903432431,6.98149829896501
45,2.0029804957676327,8.466960688860333
45,3.450820798030794,8.217679572074795
45,5.249074717858313,7.845052292655918
45,8.007484849224996,3.702282672856456
45,5.471137103948929,7.8006577545274185
45,6.822555589765225,7.415449283138751
45,8.136652401738544,2.974306649008463
45,8.390058303699144,1.2717566496484762
45,7.579085939327041,6.303302513978058
45,4.747169085212954,8.008441918468376
45,8.153961945140525,2.8877239595150823
45,7.22550790910266,7.073466359803579
45,8.08339277216911,3.402837623532223
45,8.300972300699524,2.068835429929389
45,4.947998326726994,7.96829229395667
45,7.869857892813798,4.626680289161556
45,8.50009489058988,0.2403505926520694
45,0.5078397966025087,8.677882313718714
45,4.457614615932845,8.054221381353008
45,8.380099059562994,1.5008392829488095
45,1.7666926579373892,8.486041425007246
45,7.756918643769896,5.267156552747386
45,8.469743866614001,0.6865479792531287
45,4.125825313961216,8.12055243847763
45,7.533450670005462,6.5315710628275845
45,8.433109686129558,0.9640405914260713
45,0.7332381718710256,8.648231788411868
45,8.506892126105527,0.0
45,3.8303917160833354,8.167261409893431
